Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2017-01-01,1,Ciutat Vella,1,el Raval,6,1015,1128,1
2017-01-01,1,Ciutat Vella,1,el Raval,6,1015,1228,2
2017-01-01,1,Ciutat Vella,1,el Raval,6,1016,1070,1
2017-01-01,1,Ciutat Vella,1,el Raval,6,1016,1138,2
2017-01-01,1,Ciutat Vella,1,el Raval,6,1017,1291,1
2017-01-01,1,Ciutat Vella,1,el Raval,6,1017,1328,2
2017-01-01,1,Ciutat Vella,1,el Raval,7,1018,796,1
2017-01-01,1,Ciutat Vella,1,el Raval,7,1018,861,2
2017-01-01,1,Ciutat Vella,1,el Raval,7,1019,1329,1
2017-01-01,1,Ciutat Vella,1,el Raval,7,1019,1541,2
2017-01-01,1,Ciutat Vella,1,el Raval,7,1020,1120,1
2017-01-01,1,Ciutat Vella,1,el Raval,7,1020,1007,2
2017-01-01,1,Ciutat Vella,1,el Raval,8,1021,1014,1
2017-01-01,1,Ciutat Vella,1,el Raval,8,1021,1020,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,672,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,591,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1026,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,957,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,619,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,643,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1080,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1573,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,825,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,834,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,956,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,914,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,688,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,727,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1212,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1288,2
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,722,1
2017-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,913,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,883,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,892,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,531,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,601,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,498,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,472,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,667,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,661,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,629,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,567,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,782,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,703,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,701,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,794,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,635,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,670,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,558,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,547,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,737,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,778,2
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,969,1
2017-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,826,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,759,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,785,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,799,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,714,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,961,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1024,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,882,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,872,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,931,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,881,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1090,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1069,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,806,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,738,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,795,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,814,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,951,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,914,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1199,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1386,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,979,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,920,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,657,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,686,2
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,683,1
2017-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,628,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2001,670,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2001,615,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2002,1107,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2002,1230,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2003,733,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2003,560,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2004,766,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2004,738,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2005,1128,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2005,958,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2006,863,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2006,772,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2007,709,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2007,556,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2008,1034,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2008,853,2
2017-01-01,2,Eixample,5,el Fort Pienc,20,2009,970,1
2017-01-01,2,Eixample,5,el Fort Pienc,20,2009,811,2
2017-01-01,2,Eixample,5,el Fort Pienc,21,2010,653,1
2017-01-01,2,Eixample,5,el Fort Pienc,21,2010,552,2
2017-01-01,2,Eixample,5,el Fort Pienc,21,2011,573,1
2017-01-01,2,Eixample,5,el Fort Pienc,21,2011,529,2
2017-01-01,2,Eixample,5,el Fort Pienc,21,2012,830,1
2017-01-01,2,Eixample,5,el Fort Pienc,21,2012,757,2
2017-01-01,2,Eixample,5,el Fort Pienc,21,2013,593,1
2017-01-01,2,Eixample,5,el Fort Pienc,21,2013,552,2
2017-01-01,2,Eixample,5,el Fort Pienc,22,2014,672,1
2017-01-01,2,Eixample,5,el Fort Pienc,22,2014,679,2
2017-01-01,2,Eixample,5,el Fort Pienc,22,2015,808,1
2017-01-01,2,Eixample,5,el Fort Pienc,22,2015,752,2
2017-01-01,2,Eixample,5,el Fort Pienc,22,2016,1042,1
2017-01-01,2,Eixample,5,el Fort Pienc,22,2016,868,2
2017-01-01,2,Eixample,5,el Fort Pienc,22,2017,1065,1
2017-01-01,2,Eixample,5,el Fort Pienc,22,2017,935,2
2017-01-01,2,Eixample,5,el Fort Pienc,22,2018,1001,1
2017-01-01,2,Eixample,5,el Fort Pienc,22,2018,875,2
2017-01-01,2,Eixample,5,el Fort Pienc,22,2019,1018,1
2017-01-01,2,Eixample,5,el Fort Pienc,22,2019,906,2
2017-01-01,2,Eixample,5,el Fort Pienc,22,2020,770,1
2017-01-01,2,Eixample,5,el Fort Pienc,22,2020,634,2
2017-01-01,2,Eixample,6,la Sagrada Família,23,2021,795,1
2017-01-01,2,Eixample,6,la Sagrada Família,23,2021,679,2
2017-01-01,2,Eixample,6,la Sagrada Família,23,2022,665,1
2017-01-01,2,Eixample,6,la Sagrada Família,23,2022,617,2
2017-01-01,2,Eixample,6,la Sagrada Família,23,2023,598,1
2017-01-01,2,Eixample,6,la Sagrada Família,23,2023,522,2
2017-01-01,2,Eixample,6,la Sagrada Família,23,2024,600,1
2017-01-01,2,Eixample,6,la Sagrada Família,23,2024,489,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2025,641,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2025,557,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2026,1154,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2026,1002,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2027,1055,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2027,893,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2028,1111,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2028,951,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2029,640,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2029,551,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2030,708,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2030,616,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2031,554,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2031,500,2
2017-01-01,2,Eixample,6,la Sagrada Família,24,2032,721,1
2017-01-01,2,Eixample,6,la Sagrada Família,24,2032,501,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2033,630,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2033,526,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2034,659,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2034,560,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2035,701,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2035,616,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2036,656,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2036,541,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2037,643,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2037,583,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2038,862,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2038,765,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2039,978,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2039,754,2
2017-01-01,2,Eixample,6,la Sagrada Família,25,2040,880,1
2017-01-01,2,Eixample,6,la Sagrada Família,25,2040,779,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2041,920,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2041,753,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2042,905,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2042,765,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2043,776,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2043,658,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2044,717,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2044,550,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2045,633,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2045,544,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2046,1014,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2046,850,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2047,1006,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2047,895,2
2017-01-01,2,Eixample,6,la Sagrada Família,26,2048,681,1
2017-01-01,2,Eixample,6,la Sagrada Família,26,2048,569,2
2017-01-01,2,Eixample,6,la Sagrada Família,27,2049,1144,1
2017-01-01,2,Eixample,6,la Sagrada Família,27,2049,932,2
2017-01-01,2,Eixample,6,la Sagrada Família,27,2050,900,1
2017-01-01,2,Eixample,6,la Sagrada Família,27,2050,735,2
2017-01-01,2,Eixample,6,la Sagrada Família,27,2051,1051,1
2017-01-01,2,Eixample,6,la Sagrada Família,27,2051,855,2
2017-01-01,2,Eixample,6,la Sagrada Família,27,2052,1003,1
2017-01-01,2,Eixample,6,la Sagrada Família,27,2052,820,2
2017-01-01,2,Eixample,6,la Sagrada Família,27,2053,991,1
2017-01-01,2,Eixample,6,la Sagrada Família,27,2053,854,2
2017-01-01,2,Eixample,6,la Sagrada Família,27,2054,1026,1
2017-01-01,2,Eixample,6,la Sagrada Família,27,2054,858,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1004,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,868,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,829,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,629,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,704,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,615,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,762,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,623,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,921,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,748,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,932,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,787,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,741,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,590,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,836,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,718,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,739,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,472,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,709,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,627,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1012,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,887,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,959,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,843,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,930,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,804,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,904,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,771,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,750,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,663,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,708,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,611,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,884,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,806,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,637,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,591,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,898,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,812,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,631,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,633,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,633,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,581,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,879,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,795,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,761,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,768,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,803,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,670,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,693,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,625,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,766,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,693,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1157,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,981,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,522,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,433,2
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1028,1
2017-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,848,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1118,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,909,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,818,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,668,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,805,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,673,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,801,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,647,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,891,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,742,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1021,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,906,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,891,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,796,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,933,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,907,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,934,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,1071,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,833,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,778,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,751,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,672,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,801,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,734,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,735,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,676,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,605,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,522,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,857,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,683,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,820,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,728,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,754,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,671,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1171,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,990,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,798,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,625,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,906,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,800,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,639,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,523,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1149,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,948,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,752,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,694,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,895,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,736,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,928,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,710,2
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1113,1
2017-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,916,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1018,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,911,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,976,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,790,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,752,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,631,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1137,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1017,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,927,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,751,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,745,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,617,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,576,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,494,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,656,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,550,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,821,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,681,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,722,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,588,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,640,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,566,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,667,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,563,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,613,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,483,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,604,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,547,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,582,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,506,2
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,951,1
2017-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,774,2
