Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,..,2
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,14,1
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,..,2
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,..,3
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,19,1
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,..,3
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,20,1
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,..,3
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,8,1
2016,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,16,1
2016,2,Eixample,5,el Fort Pienc,20,2001,7,1
2016,2,Eixample,5,el Fort Pienc,20,2002,28,1
2016,2,Eixample,5,el Fort Pienc,20,2002,..,3
2016,2,Eixample,5,el Fort Pienc,20,2003,35,1
2016,2,Eixample,5,el Fort Pienc,20,2004,16,1
2016,2,Eixample,5,el Fort Pienc,20,2004,..,3
2016,2,Eixample,5,el Fort Pienc,20,2005,20,1
2016,2,Eixample,5,el Fort Pienc,20,2005,..,3
2016,2,Eixample,5,el Fort Pienc,20,2006,17,1
2016,2,Eixample,5,el Fort Pienc,20,2007,19,1
2016,2,Eixample,5,el Fort Pienc,20,2008,14,1
2016,2,Eixample,5,el Fort Pienc,20,2009,10,1
2016,2,Eixample,5,el Fort Pienc,21,2010,8,1
2016,2,Eixample,5,el Fort Pienc,21,2011,13,1
2016,2,Eixample,5,el Fort Pienc,21,2012,12,1
2016,2,Eixample,5,el Fort Pienc,21,2013,13,1
2016,2,Eixample,5,el Fort Pienc,22,2014,14,1
2016,2,Eixample,5,el Fort Pienc,22,2015,21,1
2016,2,Eixample,5,el Fort Pienc,22,2016,16,1
2016,2,Eixample,5,el Fort Pienc,22,2017,14,1
2016,2,Eixample,5,el Fort Pienc,22,2017,..,3
2016,2,Eixample,5,el Fort Pienc,22,2018,19,1
2016,2,Eixample,5,el Fort Pienc,22,2019,21,1
2016,2,Eixample,5,el Fort Pienc,22,2020,10,1
2016,2,Eixample,6,la Sagrada Família,23,2021,10,1
2016,2,Eixample,6,la Sagrada Família,23,2021,..,3
2016,2,Eixample,6,la Sagrada Família,23,2022,15,1
2016,2,Eixample,6,la Sagrada Família,23,2022,..,3
2016,2,Eixample,6,la Sagrada Família,23,2023,14,1
2016,2,Eixample,6,la Sagrada Família,23,2024,9,1
2016,2,Eixample,6,la Sagrada Família,23,2024,..,3
2016,2,Eixample,6,la Sagrada Família,24,2025,15,1
2016,2,Eixample,6,la Sagrada Família,24,2026,10,1
2016,2,Eixample,6,la Sagrada Família,24,2027,20,1
2016,2,Eixample,6,la Sagrada Família,24,2028,16,1
2016,2,Eixample,6,la Sagrada Família,24,2029,9,1
2016,2,Eixample,6,la Sagrada Família,24,2030,17,1
2016,2,Eixample,6,la Sagrada Família,24,2031,8,1
2016,2,Eixample,6,la Sagrada Família,24,2032,23,1
2016,2,Eixample,6,la Sagrada Família,25,2033,12,1
2016,2,Eixample,6,la Sagrada Família,25,2034,13,1
2016,2,Eixample,6,la Sagrada Família,25,2034,..,3
2016,2,Eixample,6,la Sagrada Família,25,2035,16,1
2016,2,Eixample,6,la Sagrada Família,25,2036,11,1
2016,2,Eixample,6,la Sagrada Família,25,2037,7,1
2016,2,Eixample,6,la Sagrada Família,25,2038,8,1
2016,2,Eixample,6,la Sagrada Família,25,2039,20,1
2016,2,Eixample,6,la Sagrada Família,25,2040,12,1
2016,2,Eixample,6,la Sagrada Família,25,2040,..,3
2016,2,Eixample,6,la Sagrada Família,26,2041,17,1
2016,2,Eixample,6,la Sagrada Família,26,2042,11,1
2016,2,Eixample,6,la Sagrada Família,26,2043,10,1
2016,2,Eixample,6,la Sagrada Família,26,2044,9,1
2016,2,Eixample,6,la Sagrada Família,26,2044,..,2
2016,2,Eixample,6,la Sagrada Família,26,2045,11,1
2016,2,Eixample,6,la Sagrada Família,26,2046,41,1
2016,2,Eixample,6,la Sagrada Família,26,2047,23,1
2016,2,Eixample,6,la Sagrada Família,26,2048,16,1
2016,2,Eixample,6,la Sagrada Família,27,2049,11,1
2016,2,Eixample,6,la Sagrada Família,27,2049,..,2
2016,2,Eixample,6,la Sagrada Família,27,2049,..,3
2016,2,Eixample,6,la Sagrada Família,27,2050,15,1
2016,2,Eixample,6,la Sagrada Família,27,2051,21,1
2016,2,Eixample,6,la Sagrada Família,27,2052,16,1
2016,2,Eixample,6,la Sagrada Família,27,2053,15,1
2016,2,Eixample,6,la Sagrada Família,27,2053,..,2
2016,2,Eixample,6,la Sagrada Família,27,2054,22,1
2016,2,Eixample,7,la Dreta de l'Eixample,28,2055,16,1
2016,2,Eixample,7,la Dreta de l'Eixample,28,2056,28,1
2016,2,Eixample,7,la Dreta de l'Eixample,28,2057,7,1
2016,2,Eixample,7,la Dreta de l'Eixample,28,2058,22,1
2016,2,Eixample,7,la Dreta de l'Eixample,28,2059,10,1
2016,2,Eixample,7,la Dreta de l'Eixample,28,2060,15,1
2016,2,Eixample,7,la Dreta de l'Eixample,29,2061,9,1
2016,2,Eixample,7,la Dreta de l'Eixample,29,2061,..,2
2016,2,Eixample,7,la Dreta de l'Eixample,29,2061,..,3
2016,2,Eixample,7,la Dreta de l'Eixample,29,2062,12,1
2016,2,Eixample,7,la Dreta de l'Eixample,29,2062,..,2
2016,2,Eixample,7,la Dreta de l'Eixample,29,2063,24,1
2016,2,Eixample,7,la Dreta de l'Eixample,29,2064,14,1
2016,2,Eixample,7,la Dreta de l'Eixample,29,2064,..,2
2016,2,Eixample,7,la Dreta de l'Eixample,29,2065,20,1
2016,2,Eixample,7,la Dreta de l'Eixample,30,2066,13,1
2016,2,Eixample,7,la Dreta de l'Eixample,30,2067,13,1
2016,2,Eixample,7,la Dreta de l'Eixample,30,2068,15,1
2016,2,Eixample,7,la Dreta de l'Eixample,30,2069,10,1
2016,2,Eixample,7,la Dreta de l'Eixample,31,2070,17,1
2016,2,Eixample,7,la Dreta de l'Eixample,31,2071,7,1
2016,2,Eixample,7,la Dreta de l'Eixample,31,2072,14,1
2016,2,Eixample,7,la Dreta de l'Eixample,32,2073,24,1
2016,2,Eixample,7,la Dreta de l'Eixample,32,2074,14,1
2016,2,Eixample,7,la Dreta de l'Eixample,32,2074,..,2
2016,2,Eixample,7,la Dreta de l'Eixample,32,2075,11,1
2016,2,Eixample,7,la Dreta de l'Eixample,32,2076,14,1
2016,2,Eixample,7,la Dreta de l'Eixample,33,2077,16,1
2016,2,Eixample,7,la Dreta de l'Eixample,34,2078,14,1
2016,2,Eixample,7,la Dreta de l'Eixample,34,2078,..,2
2016,2,Eixample,7,la Dreta de l'Eixample,34,2078,..,3
2016,2,Eixample,7,la Dreta de l'Eixample,34,2079,20,1
2016,2,Eixample,7,la Dreta de l'Eixample,35,2080,27,1
2016,2,Eixample,7,la Dreta de l'Eixample,35,2080,..,3
2016,2,Eixample,7,la Dreta de l'Eixample,35,2081,36,1
2016,2,Eixample,7,la Dreta de l'Eixample,35,2081,..,3
2016,2,Eixample,7,la Dreta de l'Eixample,36,2082,10,1
2016,2,Eixample,7,la Dreta de l'Eixample,36,2082,..,2
2016,2,Eixample,7,la Dreta de l'Eixample,36,2083,21,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,31,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,..,3
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,16,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,..,3
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,7,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,11,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,17,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,15,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,18,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,..,3
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,13,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,..,3
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,11,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,28,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,20,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,9,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,17,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,11,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,22,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,10,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,..,3
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,10,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,25,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,12,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,22,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,6,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,20,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,..,2
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,16,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,18,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,14,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,26,1
2016,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,..,2
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,14,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,17,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,..,3
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,10,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,..,2
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,19,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,20,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,19,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,..,3
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,8,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,..,3
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,16,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,10,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,10,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,10,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,10,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,..,3
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,7,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,8,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,10,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,21,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2126,21,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2127,6,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2128,7,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2129,8,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2130,6,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2131,12,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2132,..,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2133,9,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2134,16,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,18,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2135,..,2
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,47,2136,10,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2137,14,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,19,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2138,..,3
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2139,18,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2140,27,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,48,2141,8,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2142,22,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2143,11,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2144,13,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,12,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,49,2145,..,2
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,17,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2146,..,3
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,14,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2147,..,3
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2148,16,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,14,1
2016,2,Eixample,9,la Nova Esquerra de l'Eixample,50,2149,..,3
2016,2,Eixample,10,Sant Antoni,51,2150,17,1
2016,2,Eixample,10,Sant Antoni,51,2151,12,1
2016,2,Eixample,10,Sant Antoni,51,2152,11,1
2016,2,Eixample,10,Sant Antoni,51,2153,18,1
2016,2,Eixample,10,Sant Antoni,51,2153,..,3
2016,2,Eixample,10,Sant Antoni,51,2154,8,1
2016,2,Eixample,10,Sant Antoni,51,2155,16,1
2016,2,Eixample,10,Sant Antoni,51,2156,13,1
2016,2,Eixample,10,Sant Antoni,51,2157,12,1
2016,2,Eixample,10,Sant Antoni,52,2158,17,1
2016,2,Eixample,10,Sant Antoni,52,2159,10,1
2016,2,Eixample,10,Sant Antoni,52,2160,19,1
2016,2,Eixample,10,Sant Antoni,52,2160,..,3
2016,2,Eixample,10,Sant Antoni,52,2161,9,1
2016,2,Eixample,10,Sant Antoni,52,2162,13,1
2016,2,Eixample,10,Sant Antoni,53,2163,14,1
2016,2,Eixample,10,Sant Antoni,53,2164,14,1
2016,2,Eixample,10,Sant Antoni,53,2165,14,1
2016,2,Eixample,10,Sant Antoni,54,2166,20,1
2016,2,Eixample,10,Sant Antoni,54,2167,17,1
2016,2,Eixample,10,Sant Antoni,54,2168,20,1
2016,2,Eixample,10,Sant Antoni,54,2168,..,2
2016,2,Eixample,10,Sant Antoni,54,2168,..,3
2016,2,Eixample,10,Sant Antoni,55,2169,14,1
2016,2,Eixample,10,Sant Antoni,55,2170,19,1
2016,2,Eixample,10,Sant Antoni,55,2171,18,1
2016,2,Eixample,10,Sant Antoni,55,2172,10,1
2016,2,Eixample,10,Sant Antoni,55,2173,16,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3001,18,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3002,13,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3003,16,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3004,16,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3004,..,2
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3005,14,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3006,8,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3007,14,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3008,..,1
2016,3,Sants-Montjuïc,11,el Poble-sec,56,3009,13,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3010,19,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3010,..,2
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3011,14,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3011,..,3
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3012,6,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3013,13,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3014,17,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3015,29,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3015,..,3
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3016,8,1
2016,3,Sants-Montjuïc,11,el Poble-sec,57,3017,9,1
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3018,14,1
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3018,..,3
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3019,6,1
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3019,..,3
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3020,12,1
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3021,33,1
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3022,7,1
2016,3,Sants-Montjuïc,11,el Poble-sec,58,3022,..,2
2016,3,Sants-Montjuïc,11,el Poble-sec,59,3023,14,1
2016,3,Sants-Montjuïc,11,el Poble-sec,59,3024,12,1
2016,3,Sants-Montjuïc,12,la Marina del Prat Vermell,60,3025,17,1
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3026,17,1
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3027,15,1
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3028,11,1
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3028,..,3
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3029,24,1
2016,3,Sants-Montjuïc,13,la Marina de Port,61,3030,17,1
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3031,22,1
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3031,..,2
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3032,12,1
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3033,15,1
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3034,13,1
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3211,6,1
2016,3,Sants-Montjuïc,13,la Marina de Port,62,3211,..,3
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3035,14,1
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3036,14,1
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3037,6,1
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3212,23,1
2016,3,Sants-Montjuïc,13,la Marina de Port,63,3213,14,1
2016,3,Sants-Montjuïc,13,la Marina de Port,64,3038,11,1
2016,3,Sants-Montjuïc,13,la Marina de Port,64,3038,..,3
2016,3,Sants-Montjuïc,13,la Marina de Port,64,3039,14,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3040,14,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3041,14,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,15,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3042,..,2
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3043,26,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3044,16,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3045,5,1
2016,3,Sants-Montjuïc,14,la Font de la Guatlla,65,3046,12,1
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3047,14,1
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3048,10,1
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3049,18,1
2016,3,Sants-Montjuïc,15,Hostafrancs,66,3050,16,1
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3051,11,1
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3052,19,1
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3053,19,1
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3053,..,3
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3054,9,1
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3055,12,1
2016,3,Sants-Montjuïc,15,Hostafrancs,67,3056,6,1
2016,3,Sants-Montjuïc,16,la Bordeta,68,3057,10,1
2016,3,Sants-Montjuïc,16,la Bordeta,68,3058,30,1
2016,3,Sants-Montjuïc,16,la Bordeta,68,3059,13,1
2016,3,Sants-Montjuïc,16,la Bordeta,68,3060,9,1
2016,3,Sants-Montjuïc,16,la Bordeta,68,3061,20,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3062,14,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3062,..,3
2016,3,Sants-Montjuïc,16,la Bordeta,69,3063,..,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3063,..,3
2016,3,Sants-Montjuïc,16,la Bordeta,69,3064,..,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3065,7,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3066,20,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3067,21,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3068,15,1
2016,3,Sants-Montjuïc,16,la Bordeta,69,3069,9,1
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3070,6,1
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3071,16,1
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3072,12,1
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3073,12,1
2016,3,Sants-Montjuïc,17,Sants - Badal,70,3074,13,1
