"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Index_Gini"
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"36.7"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"36.2"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"38.5"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"32.1"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"35.4"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"33.7"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"36.2"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"31.4"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"33.1"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"36.5"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"30.1"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"34.2"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"35.9"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"35.8"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"33.7"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"30.3"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"35.7"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"30.7"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"35.3"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"34.3"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"35.7"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"34.1"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"35.4"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"34.3"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"26.8"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"33.4"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"33.1"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"32.9"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"35.9"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"33.9"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"35.0"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"32.2"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"37.1"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"37.0"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"36.1"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"35.8"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"40.7"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"37.4"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"34.4"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"34.6"
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"39.1"
2018,2,"Eixample",10,"Sant Antoni",150,"36.2"
2018,2,"Eixample",10,"Sant Antoni",151,"33.7"
2018,2,"Eixample",10,"Sant Antoni",152,"32.9"
2018,2,"Eixample",10,"Sant Antoni",153,"31.3"
2018,2,"Eixample",10,"Sant Antoni",154,"36.6"
2018,2,"Eixample",10,"Sant Antoni",155,"31.8"
2018,2,"Eixample",10,"Sant Antoni",156,"32.5"
2018,2,"Eixample",10,"Sant Antoni",157,"33.8"
2018,2,"Eixample",10,"Sant Antoni",158,"35.1"
2018,2,"Eixample",10,"Sant Antoni",159,"36.8"
2018,2,"Eixample",10,"Sant Antoni",160,"35.7"
2018,2,"Eixample",10,"Sant Antoni",161,"33.5"
2018,2,"Eixample",10,"Sant Antoni",162,"34.2"
2018,2,"Eixample",10,"Sant Antoni",163,"34.4"
2018,2,"Eixample",10,"Sant Antoni",164,"37.5"
2018,2,"Eixample",10,"Sant Antoni",165,"36.1"
2018,2,"Eixample",10,"Sant Antoni",166,"35.1"
2018,2,"Eixample",10,"Sant Antoni",167,"32.4"
2018,2,"Eixample",10,"Sant Antoni",168,"35.1"
2018,2,"Eixample",10,"Sant Antoni",169,"34.2"
2018,2,"Eixample",10,"Sant Antoni",170,"31.9"
2018,2,"Eixample",10,"Sant Antoni",171,"35.4"
2018,2,"Eixample",10,"Sant Antoni",172,"33.3"
2018,2,"Eixample",10,"Sant Antoni",173,"33.6"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",1,"32.8"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",2,"32.1"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",3,"35.2"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",4,"33.7"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",5,"32.6"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",6,"33.8"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",7,"34.3"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",8,"35.5"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",9,"32.5"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",10,"35.4"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",11,"35.0"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",12,"35.7"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",13,"34.0"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",14,"33.6"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",15,"35.5"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",16,"36.9"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",17,"37.6"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",18,"33.6"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",19,"32.6"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",20,"31.2"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",21,"30.2"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",22,"34.9"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",23,"33.8"
2018,3,"Sants-Montjuïc",11,"el Poble Sec",24,"36.0"
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"31.1"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",26,"24.9"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",27,"28.8"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",28,"34.1"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",29,"25.7"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",30,"28.4"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",31,"27.2"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",32,"32.2"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",33,"30.7"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",34,"27.6"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",35,"28.0"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",36,"28.7"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",37,"27.1"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",38,"29.8"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",39,"30.5"
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"30.3"
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"29.8"
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"33.6"
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"31.0"
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"36.1"
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"29.8"
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"31.0"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",47,"33.7"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",48,"31.2"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",49,"37.3"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",50,"32.4"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",51,"36.8"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",52,"35.1"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",53,"33.6"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",54,"33.2"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",55,"32.9"
2018,3,"Sants-Montjuïc",15,"Hostafrancs",56,"32.0"
2018,3,"Sants-Montjuïc",16,"la Bordeta",57,"30.4"
2018,3,"Sants-Montjuïc",16,"la Bordeta",58,"32.3"
2018,3,"Sants-Montjuïc",16,"la Bordeta",59,"30.2"
2018,3,"Sants-Montjuïc",16,"la Bordeta",60,"29.8"
2018,3,"Sants-Montjuïc",16,"la Bordeta",61,"30.8"
2018,3,"Sants-Montjuïc",16,"la Bordeta",62,"29.3"
2018,3,"Sants-Montjuïc",16,"la Bordeta",63,"30.0"
2018,3,"Sants-Montjuïc",16,"la Bordeta",64,"29.8"
2018,3,"Sants-Montjuïc",16,"la Bordeta",65,"26.6"
2018,3,"Sants-Montjuïc",16,"la Bordeta",66,"29.8"
2018,3,"Sants-Montjuïc",16,"la Bordeta",67,"30.1"
2018,3,"Sants-Montjuïc",16,"la Bordeta",68,"29.8"
2018,3,"Sants-Montjuïc",16,"la Bordeta",69,"29.1"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",70,"30.1"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",71,"33.5"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",72,"30.7"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",73,"31.8"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",74,"32.2"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",75,"33.0"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",76,"30.2"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",77,"30.8"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",78,"32.6"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",79,"34.8"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",80,"34.3"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",81,"32.6"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",82,"35.4"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",83,"31.7"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",84,"29.6"
2018,3,"Sants-Montjuïc",17,"Sants - Badal",85,"32.5"
2018,3,"Sants-Montjuïc",18,"Sants",86,"29.6"
2018,3,"Sants-Montjuïc",18,"Sants",87,"32.4"
2018,3,"Sants-Montjuïc",18,"Sants",88,"30.0"
2018,3,"Sants-Montjuïc",18,"Sants",89,"29.7"
2018,3,"Sants-Montjuïc",18,"Sants",90,"31.7"
2018,3,"Sants-Montjuïc",18,"Sants",91,"33.2"
2018,3,"Sants-Montjuïc",18,"Sants",92,"34.3"
2018,3,"Sants-Montjuïc",18,"Sants",93,"32.3"
2018,3,"Sants-Montjuïc",18,"Sants",94,"30.5"
2018,3,"Sants-Montjuïc",18,"Sants",95,"31.9"
2018,3,"Sants-Montjuïc",18,"Sants",96,"35.9"
2018,3,"Sants-Montjuïc",18,"Sants",97,"33.8"
2018,3,"Sants-Montjuïc",18,"Sants",98,"34.1"
2018,3,"Sants-Montjuïc",18,"Sants",99,"33.5"
2018,3,"Sants-Montjuïc",18,"Sants",100,"33.2"
2018,3,"Sants-Montjuïc",18,"Sants",101,"30.8"
2018,3,"Sants-Montjuïc",18,"Sants",102,"31.0"
2018,3,"Sants-Montjuïc",18,"Sants",103,"28.5"
2018,3,"Sants-Montjuïc",18,"Sants",104,"33.5"
2018,3,"Sants-Montjuïc",18,"Sants",105,"30.6"
2018,3,"Sants-Montjuïc",18,"Sants",106,"32.2"
2018,3,"Sants-Montjuïc",18,"Sants",107,"32.0"
2018,3,"Sants-Montjuïc",18,"Sants",108,"33.4"
2018,3,"Sants-Montjuïc",18,"Sants",109,"31.0"
2018,3,"Sants-Montjuïc",18,"Sants",110,"32.2"
2018,3,"Sants-Montjuïc",18,"Sants",111,"31.2"
2018,3,"Sants-Montjuïc",18,"Sants",112,"32.6"
2018,3,"Sants-Montjuïc",18,"Sants",113,"36.6"
2018,3,"Sants-Montjuïc",18,"Sants",114,"32.2"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",211,"29.0"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",212,"29.6"
2018,3,"Sants-Montjuïc",13,"la Marina de Port",213,"29.6"
2018,4,"Les Corts",19,"les Corts",1,"35.5"
2018,4,"Les Corts",19,"les Corts",2,"32.6"
2018,4,"Les Corts",19,"les Corts",3,"30.5"
2018,4,"Les Corts",19,"les Corts",4,"34.2"
2018,4,"Les Corts",19,"les Corts",5,"30.5"
2018,4,"Les Corts",19,"les Corts",6,"32.4"
2018,4,"Les Corts",19,"les Corts",7,"31.9"
2018,4,"Les Corts",19,"les Corts",8,"34.7"
2018,4,"Les Corts",19,"les Corts",9,"34.2"
2018,4,"Les Corts",19,"les Corts",10,"33.5"
2018,4,"Les Corts",19,"les Corts",11,"33.3"
2018,4,"Les Corts",19,"les Corts",12,"30.0"
2018,4,"Les Corts",19,"les Corts",13,"34.4"
2018,4,"Les Corts",19,"les Corts",14,"40.0"
2018,4,"Les Corts",19,"les Corts",15,"32.3"
2018,4,"Les Corts",19,"les Corts",16,"32.7"
2018,4,"Les Corts",19,"les Corts",17,"33.2"
2018,4,"Les Corts",19,"les Corts",18,"34.9"
2018,4,"Les Corts",19,"les Corts",19,"41.3"
2018,4,"Les Corts",19,"les Corts",20,"38.0"
2018,4,"Les Corts",19,"les Corts",21,"36.1"
2018,4,"Les Corts",19,"les Corts",22,"35.5"
2018,4,"Les Corts",19,"les Corts",23,"43.4"
2018,4,"Les Corts",19,"les Corts",24,"36.6"
2018,4,"Les Corts",19,"les Corts",25,"35.1"
2018,4,"Les Corts",19,"les Corts",26,"34.8"
2018,4,"Les Corts",19,"les Corts",27,"39.3"
2018,4,"Les Corts",19,"les Corts",28,"31.1"
2018,4,"Les Corts",19,"les Corts",29,"34.8"
2018,4,"Les Corts",19,"les Corts",30,"33.6"
2018,4,"Les Corts",19,"les Corts",31,"36.0"
2018,4,"Les Corts",19,"les Corts",32,"28.1"
2018,4,"Les Corts",19,"les Corts",33,"32.2"
2018,4,"Les Corts",19,"les Corts",34,"29.4"
2018,4,"Les Corts",19,"les Corts",35,"29.2"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,"33.1"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,"33.2"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,"31.0"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,"33.1"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,"32.2"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,"32.1"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,"29.8"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,"29.1"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,"31.3"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,"29.7"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,"32.0"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,"33.5"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,"32.2"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,"36.6"
2018,4,"Les Corts",21,"Pedralbes",50,"41.7"
2018,4,"Les Corts",21,"Pedralbes",51,"36.9"
2018,4,"Les Corts",21,"Pedralbes",52,"40.8"
2018,4,"Les Corts",21,"Pedralbes",53,"44.7"
2018,4,"Les Corts",21,"Pedralbes",54,"38.8"
2018,4,"Les Corts",21,"Pedralbes",55,"45.6"
2018,4,"Les Corts",21,"Pedralbes",56,"45.6"
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,"33.3"
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,"33.9"
