"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Renda_Bruta_€                "
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,15725
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,18848
2017,2,"Eixample",5,"el Fort Pienc",1,19312
2017,2,"Eixample",5,"el Fort Pienc",2,18939
2017,2,"Eixample",5,"el Fort Pienc",3,23001
2017,2,"Eixample",5,"el Fort Pienc",4,16513
2017,2,"Eixample",5,"el Fort Pienc",5,22575
2017,2,"Eixample",5,"el Fort Pienc",6,24294
2017,2,"Eixample",5,"el Fort Pienc",7,24340
2017,2,"Eixample",5,"el Fort Pienc",8,21984
2017,2,"Eixample",5,"el Fort Pienc",9,20977
2017,2,"Eixample",5,"el Fort Pienc",10,19889
2017,2,"Eixample",5,"el Fort Pienc",11,23757
2017,2,"Eixample",5,"el Fort Pienc",12,17504
2017,2,"Eixample",5,"el Fort Pienc",13,17800
2017,2,"Eixample",5,"el Fort Pienc",14,16105
2017,2,"Eixample",5,"el Fort Pienc",15,16764
2017,2,"Eixample",5,"el Fort Pienc",16,22118
2017,2,"Eixample",5,"el Fort Pienc",17,22417
2017,2,"Eixample",5,"el Fort Pienc",18,23028
2017,2,"Eixample",5,"el Fort Pienc",19,20176
2017,2,"Eixample",5,"el Fort Pienc",20,18496
2017,2,"Eixample",6,"la Sagrada Família",21,18825
2017,2,"Eixample",6,"la Sagrada Família",22,19319
2017,2,"Eixample",6,"la Sagrada Família",23,20552
2017,2,"Eixample",6,"la Sagrada Família",24,18709
2017,2,"Eixample",6,"la Sagrada Família",25,17766
2017,2,"Eixample",6,"la Sagrada Família",26,19917
2017,2,"Eixample",6,"la Sagrada Família",27,21570
2017,2,"Eixample",6,"la Sagrada Família",28,20142
2017,2,"Eixample",6,"la Sagrada Família",29,19726
2017,2,"Eixample",6,"la Sagrada Família",30,15370
2017,2,"Eixample",6,"la Sagrada Família",31,23021
2017,2,"Eixample",6,"la Sagrada Família",32,21043
2017,2,"Eixample",6,"la Sagrada Família",33,19748
2017,2,"Eixample",6,"la Sagrada Família",34,16372
2017,2,"Eixample",6,"la Sagrada Família",35,20528
2017,2,"Eixample",6,"la Sagrada Família",36,23294
2017,2,"Eixample",6,"la Sagrada Família",37,22521
2017,2,"Eixample",6,"la Sagrada Família",38,22857
2017,2,"Eixample",6,"la Sagrada Família",39,19329
2017,2,"Eixample",6,"la Sagrada Família",40,18402
2017,2,"Eixample",6,"la Sagrada Família",41,19918
2017,2,"Eixample",6,"la Sagrada Família",42,23927
2017,2,"Eixample",6,"la Sagrada Família",43,21901
2017,2,"Eixample",6,"la Sagrada Família",44,18004
2017,2,"Eixample",6,"la Sagrada Família",45,22453
2017,2,"Eixample",6,"la Sagrada Família",46,17833
2017,2,"Eixample",6,"la Sagrada Família",47,19924
2017,2,"Eixample",6,"la Sagrada Família",48,18806
2017,2,"Eixample",6,"la Sagrada Família",49,17565
2017,2,"Eixample",6,"la Sagrada Família",50,19133
2017,2,"Eixample",6,"la Sagrada Família",51,19375
2017,2,"Eixample",6,"la Sagrada Família",52,20254
2017,2,"Eixample",6,"la Sagrada Família",53,21159
2017,2,"Eixample",6,"la Sagrada Família",54,21184
2017,2,"Eixample",7,"la Dreta de l'Eixample",55,22256
2017,2,"Eixample",7,"la Dreta de l'Eixample",56,22025
2017,2,"Eixample",7,"la Dreta de l'Eixample",57,28162
2017,2,"Eixample",7,"la Dreta de l'Eixample",58,25589
2017,2,"Eixample",7,"la Dreta de l'Eixample",59,27046
2017,2,"Eixample",7,"la Dreta de l'Eixample",60,24758
2017,2,"Eixample",7,"la Dreta de l'Eixample",61,20727
2017,2,"Eixample",7,"la Dreta de l'Eixample",62,26343
2017,2,"Eixample",7,"la Dreta de l'Eixample",63,36060
2017,2,"Eixample",7,"la Dreta de l'Eixample",64,30072
2017,2,"Eixample",7,"la Dreta de l'Eixample",65,25234
2017,2,"Eixample",7,"la Dreta de l'Eixample",66,23885
2017,2,"Eixample",7,"la Dreta de l'Eixample",67,20939
2017,2,"Eixample",7,"la Dreta de l'Eixample",68,21468
2017,2,"Eixample",7,"la Dreta de l'Eixample",69,26284
2017,2,"Eixample",7,"la Dreta de l'Eixample",70,25461
2017,2,"Eixample",7,"la Dreta de l'Eixample",71,28200
2017,2,"Eixample",7,"la Dreta de l'Eixample",72,32476
2017,2,"Eixample",7,"la Dreta de l'Eixample",73,27878
2017,2,"Eixample",7,"la Dreta de l'Eixample",74,28255
2017,2,"Eixample",7,"la Dreta de l'Eixample",75,26185
2017,2,"Eixample",7,"la Dreta de l'Eixample",76,29711
2017,2,"Eixample",7,"la Dreta de l'Eixample",77,29697
2017,2,"Eixample",7,"la Dreta de l'Eixample",78,36572
2017,2,"Eixample",7,"la Dreta de l'Eixample",79,36587
2017,2,"Eixample",7,"la Dreta de l'Eixample",80,35406
2017,2,"Eixample",7,"la Dreta de l'Eixample",81,33188
2017,2,"Eixample",7,"la Dreta de l'Eixample",82,31311
2017,2,"Eixample",7,"la Dreta de l'Eixample",83,41480
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,25534
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,27409
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,27376
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,25251
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,28255
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,25627
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,22977
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,23317
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,23800
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,24476
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,25568
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,23604
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,21736
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,20571
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,22003
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,25711
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,24315
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,22617
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,27571
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,20345
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,26114
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,20962
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,27588
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,28779
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,30848
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,30742
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,21890
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,23467
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,28704
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,27757
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,22701
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,21601
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,28165
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,24341
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,26244
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,24563
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,22034
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,24358
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,29878
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,22904
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,24629
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,23629
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,23061
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,21666
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,19917
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,23348
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,33631
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,20497
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,20960
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,22879
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,21003
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,18862
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,22394
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,18050
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,23270
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,19678
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,21828
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,20653
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,18350
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,23058
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,22724
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,20960
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,21500
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,19414
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,21718
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,21178
2017,2,"Eixample",10,"Sant Antoni",150,18700
2017,2,"Eixample",10,"Sant Antoni",151,21046
2017,2,"Eixample",10,"Sant Antoni",152,22923
2017,2,"Eixample",10,"Sant Antoni",153,23902
2017,2,"Eixample",10,"Sant Antoni",154,16717
2017,2,"Eixample",10,"Sant Antoni",155,17817
2017,2,"Eixample",10,"Sant Antoni",156,19812
2017,2,"Eixample",10,"Sant Antoni",157,18174
2017,2,"Eixample",10,"Sant Antoni",158,20462
2017,2,"Eixample",10,"Sant Antoni",159,20665
2017,2,"Eixample",10,"Sant Antoni",160,23039
2017,2,"Eixample",10,"Sant Antoni",161,20451
2017,2,"Eixample",10,"Sant Antoni",162,17955
2017,2,"Eixample",10,"Sant Antoni",163,21695
2017,2,"Eixample",10,"Sant Antoni",164,22982
2017,2,"Eixample",10,"Sant Antoni",165,20504
2017,2,"Eixample",10,"Sant Antoni",166,19045
2017,2,"Eixample",10,"Sant Antoni",167,20524
2017,2,"Eixample",10,"Sant Antoni",168,19876
2017,2,"Eixample",10,"Sant Antoni",169,18749
2017,2,"Eixample",10,"Sant Antoni",170,19115
2017,2,"Eixample",10,"Sant Antoni",171,16883
2017,2,"Eixample",10,"Sant Antoni",172,17815
2017,2,"Eixample",10,"Sant Antoni",173,19357
2017,3,"Sants-Montjuïc",11,"el Poble Sec",1,15983
2017,3,"Sants-Montjuïc",11,"el Poble Sec",2,13971
2017,3,"Sants-Montjuïc",11,"el Poble Sec",3,12436
2017,3,"Sants-Montjuïc",11,"el Poble Sec",4,16241
2017,3,"Sants-Montjuïc",11,"el Poble Sec",5,14735
2017,3,"Sants-Montjuïc",11,"el Poble Sec",6,13866
2017,3,"Sants-Montjuïc",11,"el Poble Sec",7,14339
2017,3,"Sants-Montjuïc",11,"el Poble Sec",8,14269
2017,3,"Sants-Montjuïc",11,"el Poble Sec",9,15730
2017,3,"Sants-Montjuïc",11,"el Poble Sec",10,13421
2017,3,"Sants-Montjuïc",11,"el Poble Sec",11,11485
2017,3,"Sants-Montjuïc",11,"el Poble Sec",12,13848
2017,3,"Sants-Montjuïc",11,"el Poble Sec",13,13143
2017,3,"Sants-Montjuïc",11,"el Poble Sec",14,11992
2017,3,"Sants-Montjuïc",11,"el Poble Sec",15,13340
2017,3,"Sants-Montjuïc",11,"el Poble Sec",16,12470
2017,3,"Sants-Montjuïc",11,"el Poble Sec",17,12193
2017,3,"Sants-Montjuïc",11,"el Poble Sec",18,13800
2017,3,"Sants-Montjuïc",11,"el Poble Sec",19,13144
2017,3,"Sants-Montjuïc",11,"el Poble Sec",20,17036
2017,3,"Sants-Montjuïc",11,"el Poble Sec",21,16679
2017,3,"Sants-Montjuïc",11,"el Poble Sec",22,15728
2017,3,"Sants-Montjuïc",11,"el Poble Sec",23,13334
2017,3,"Sants-Montjuïc",11,"el Poble Sec",24,14510
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,11299
2017,3,"Sants-Montjuïc",13,"la Marina de Port",26,15680
2017,3,"Sants-Montjuïc",13,"la Marina de Port",27,15712
2017,3,"Sants-Montjuïc",13,"la Marina de Port",28,18890
2017,3,"Sants-Montjuïc",13,"la Marina de Port",29,12819
2017,3,"Sants-Montjuïc",13,"la Marina de Port",30,15377
2017,3,"Sants-Montjuïc",13,"la Marina de Port",31,14264
2017,3,"Sants-Montjuïc",13,"la Marina de Port",32,12454
2017,3,"Sants-Montjuïc",13,"la Marina de Port",33,10602
2017,3,"Sants-Montjuïc",13,"la Marina de Port",34,14993
2017,3,"Sants-Montjuïc",13,"la Marina de Port",35,15275
2017,3,"Sants-Montjuïc",13,"la Marina de Port",36,17657
2017,3,"Sants-Montjuïc",13,"la Marina de Port",37,16112
2017,3,"Sants-Montjuïc",13,"la Marina de Port",38,10164
2017,3,"Sants-Montjuïc",13,"la Marina de Port",39,10706
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,20213
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,16414
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,16470
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,17111
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,16002
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,17844
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,22888
2017,3,"Sants-Montjuïc",15,"Hostafrancs",47,15962
2017,3,"Sants-Montjuïc",15,"Hostafrancs",48,21168
2017,3,"Sants-Montjuïc",15,"Hostafrancs",49,18072
2017,3,"Sants-Montjuïc",15,"Hostafrancs",50,18221
2017,3,"Sants-Montjuïc",15,"Hostafrancs",51,14821
2017,3,"Sants-Montjuïc",15,"Hostafrancs",52,14851
2017,3,"Sants-Montjuïc",15,"Hostafrancs",53,15697
2017,3,"Sants-Montjuïc",15,"Hostafrancs",54,18168
2017,3,"Sants-Montjuïc",15,"Hostafrancs",55,17315
2017,3,"Sants-Montjuïc",15,"Hostafrancs",56,17551
2017,3,"Sants-Montjuïc",16,"la Bordeta",57,15888
2017,3,"Sants-Montjuïc",16,"la Bordeta",58,20056
2017,3,"Sants-Montjuïc",16,"la Bordeta",59,14824
2017,3,"Sants-Montjuïc",16,"la Bordeta",60,19533
2017,3,"Sants-Montjuïc",16,"la Bordeta",61,16016
2017,3,"Sants-Montjuïc",16,"la Bordeta",62,16647
2017,3,"Sants-Montjuïc",16,"la Bordeta",63,16402
2017,3,"Sants-Montjuïc",16,"la Bordeta",64,17184
2017,3,"Sants-Montjuïc",16,"la Bordeta",65,18802
2017,3,"Sants-Montjuïc",16,"la Bordeta",66,16683
2017,3,"Sants-Montjuïc",16,"la Bordeta",67,17353
2017,3,"Sants-Montjuïc",16,"la Bordeta",68,15716
2017,3,"Sants-Montjuïc",16,"la Bordeta",69,18803
2017,3,"Sants-Montjuïc",17,"Sants - Badal",70,14518
2017,3,"Sants-Montjuïc",17,"Sants - Badal",71,14116
2017,3,"Sants-Montjuïc",17,"Sants - Badal",72,14802
2017,3,"Sants-Montjuïc",17,"Sants - Badal",73,17844
2017,3,"Sants-Montjuïc",17,"Sants - Badal",74,16367
2017,3,"Sants-Montjuïc",17,"Sants - Badal",75,15793
2017,3,"Sants-Montjuïc",17,"Sants - Badal",76,15344
2017,3,"Sants-Montjuïc",17,"Sants - Badal",77,16256
2017,3,"Sants-Montjuïc",17,"Sants - Badal",78,16219
2017,3,"Sants-Montjuïc",17,"Sants - Badal",79,14542
2017,3,"Sants-Montjuïc",17,"Sants - Badal",80,16383
2017,3,"Sants-Montjuïc",17,"Sants - Badal",81,18053
2017,3,"Sants-Montjuïc",17,"Sants - Badal",82,20274
2017,3,"Sants-Montjuïc",17,"Sants - Badal",83,18871
2017,3,"Sants-Montjuïc",17,"Sants - Badal",84,18185
2017,3,"Sants-Montjuïc",17,"Sants - Badal",85,18248
2017,3,"Sants-Montjuïc",18,"Sants",86,23803
2017,3,"Sants-Montjuïc",18,"Sants",87,21308
2017,3,"Sants-Montjuïc",18,"Sants",88,18146
2017,3,"Sants-Montjuïc",18,"Sants",89,20455
2017,3,"Sants-Montjuïc",18,"Sants",90,22066
2017,3,"Sants-Montjuïc",18,"Sants",91,20408
2017,3,"Sants-Montjuïc",18,"Sants",92,18846
2017,3,"Sants-Montjuïc",18,"Sants",93,19664
2017,3,"Sants-Montjuïc",18,"Sants",94,20521
2017,3,"Sants-Montjuïc",18,"Sants",95,17485
2017,3,"Sants-Montjuïc",18,"Sants",96,16436
2017,3,"Sants-Montjuïc",18,"Sants",97,12384
2017,3,"Sants-Montjuïc",18,"Sants",98,15665
2017,3,"Sants-Montjuïc",18,"Sants",99,16976
2017,3,"Sants-Montjuïc",18,"Sants",100,17567
2017,3,"Sants-Montjuïc",18,"Sants",101,16356
2017,3,"Sants-Montjuïc",18,"Sants",102,17569
2017,3,"Sants-Montjuïc",18,"Sants",103,17738
2017,3,"Sants-Montjuïc",18,"Sants",104,16274
2017,3,"Sants-Montjuïc",18,"Sants",105,16087
2017,3,"Sants-Montjuïc",18,"Sants",106,17041
2017,3,"Sants-Montjuïc",18,"Sants",107,19392
2017,3,"Sants-Montjuïc",18,"Sants",108,17352
2017,3,"Sants-Montjuïc",18,"Sants",109,18103
2017,3,"Sants-Montjuïc",18,"Sants",110,19382
2017,3,"Sants-Montjuïc",18,"Sants",111,18425
2017,3,"Sants-Montjuïc",18,"Sants",112,23852
2017,3,"Sants-Montjuïc",18,"Sants",113,26138
2017,3,"Sants-Montjuïc",18,"Sants",114,24647
2017,3,"Sants-Montjuïc",13,"la Marina de Port",211,15548
2017,3,"Sants-Montjuïc",13,"la Marina de Port",212,13984
2017,3,"Sants-Montjuïc",13,"la Marina de Port",213,11459
2017,4,"Les Corts",19,"les Corts",1,22099
2017,4,"Les Corts",19,"les Corts",2,26066
2017,4,"Les Corts",19,"les Corts",3,24225
2017,4,"Les Corts",19,"les Corts",4,23159
2017,4,"Les Corts",19,"les Corts",5,21337
2017,4,"Les Corts",19,"les Corts",6,23374
2017,4,"Les Corts",19,"les Corts",7,18596
2017,4,"Les Corts",19,"les Corts",8,20696
2017,4,"Les Corts",19,"les Corts",9,23247
2017,4,"Les Corts",19,"les Corts",10,26001
2017,4,"Les Corts",19,"les Corts",11,27208
2017,4,"Les Corts",19,"les Corts",12,24188
2017,4,"Les Corts",19,"les Corts",13,27286
2017,4,"Les Corts",19,"les Corts",14,26562
2017,4,"Les Corts",19,"les Corts",15,25968
2017,4,"Les Corts",19,"les Corts",16,26075
2017,4,"Les Corts",19,"les Corts",17,25816
2017,4,"Les Corts",19,"les Corts",18,27087
2017,4,"Les Corts",19,"les Corts",19,34794
2017,4,"Les Corts",19,"les Corts",20,28177
2017,4,"Les Corts",19,"les Corts",21,33397
2017,4,"Les Corts",19,"les Corts",22,27029
2017,4,"Les Corts",19,"les Corts",23,43228
2017,4,"Les Corts",19,"les Corts",24,43228
2017,4,"Les Corts",19,"les Corts",25,24791
2017,4,"Les Corts",19,"les Corts",26,25958
2017,4,"Les Corts",19,"les Corts",27,25371
2017,4,"Les Corts",19,"les Corts",28,23463
2017,4,"Les Corts",19,"les Corts",29,31807
2017,4,"Les Corts",19,"les Corts",30,27622
2017,4,"Les Corts",19,"les Corts",31,21823
2017,4,"Les Corts",19,"les Corts",32,22588
2017,4,"Les Corts",19,"les Corts",33,22013
2017,4,"Les Corts",19,"les Corts",34,29289
2017,4,"Les Corts",19,"les Corts",35,25985
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,19964
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,21662
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,22505
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,21519
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,17120
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,17914
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,18142
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,26733
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,19535
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,19899
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,30677
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,25134
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,26500
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,36125
2017,4,"Les Corts",21,"Pedralbes",50,43228
2017,4,"Les Corts",21,"Pedralbes",51,27076
2017,4,"Les Corts",21,"Pedralbes",52,43228
2017,4,"Les Corts",21,"Pedralbes",53,30316
2017,4,"Les Corts",21,"Pedralbes",54,41944
2017,4,"Les Corts",21,"Pedralbes",55,43228
2017,4,"Les Corts",21,"Pedralbes",56,43228
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,29640
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,16622
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,31546
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,30736
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,43228
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,38665
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,43228
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,39014
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,38722
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,32244
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,28706
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,31142
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,26416
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,31330
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,33841
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,29981
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,26124
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,43228
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,28970
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,39230
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,35595
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,25768
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",29,43228
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",30,43228
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",31,43228
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",32,43228
