Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_G
2017,8,Nou Barris,51,Verdun,173,8080,11,1
2017,8,Nou Barris,51,Verdun,173,8081,19,1
2017,8,Nou Barris,51,Verdun,173,8082,18,1
2017,8,Nou Barris,51,Verdun,173,8082,..,3
2017,8,Nou Barris,52,la Prosperitat,174,8083,17,1
2017,8,Nou Barris,52,la Prosperitat,174,8084,10,1
2017,8,Nou Barris,52,la Prosperitat,174,8085,..,1
2017,8,Nou Barris,52,la Prosperitat,174,8086,13,1
2017,8,Nou Barris,52,la Prosperitat,175,8087,18,1
2017,8,Nou Barris,52,la Prosperitat,175,8088,12,1
2017,8,Nou Barris,52,la Prosperitat,175,8088,..,3
2017,8,Nou Barris,52,la Prosperitat,175,8089,18,1
2017,8,Nou Barris,52,la Prosperitat,175,8090,13,1
2017,8,Nou Barris,52,la Prosperitat,175,8090,..,3
2017,8,Nou Barris,52,la Prosperitat,175,8091,11,1
2017,8,Nou Barris,52,la Prosperitat,176,8092,6,1
2017,8,Nou Barris,52,la Prosperitat,176,8093,9,1
2017,8,Nou Barris,52,la Prosperitat,176,8094,17,1
2017,8,Nou Barris,52,la Prosperitat,176,8095,13,1
2017,8,Nou Barris,52,la Prosperitat,177,8096,9,1
2017,8,Nou Barris,52,la Prosperitat,177,8097,12,1
2017,8,Nou Barris,52,la Prosperitat,177,8098,13,1
2017,8,Nou Barris,52,la Prosperitat,177,8099,10,1
2017,8,Nou Barris,52,la Prosperitat,177,8100,14,1
2017,8,Nou Barris,52,la Prosperitat,177,8100,..,3
2017,8,Nou Barris,52,la Prosperitat,177,8101,14,1
2017,8,Nou Barris,52,la Prosperitat,177,8101,..,3
2017,8,Nou Barris,52,la Prosperitat,177,8102,43,1
2017,8,Nou Barris,53,la Trinitat Nova,178,8103,10,1
2017,8,Nou Barris,53,la Trinitat Nova,178,8104,26,1
2017,8,Nou Barris,53,la Trinitat Nova,178,8105,12,1
2017,8,Nou Barris,53,la Trinitat Nova,178,8106,15,1
2017,8,Nou Barris,53,la Trinitat Nova,178,8107,16,1
2017,8,Nou Barris,54,Torre Baró,179,8108,12,1
2017,8,Nou Barris,54,Torre Baró,179,8109,9,1
2017,8,Nou Barris,55,Ciutat Meridiana,180,8110,10,1
2017,8,Nou Barris,55,Ciutat Meridiana,180,8111,11,1
2017,8,Nou Barris,55,Ciutat Meridiana,180,8112,11,1
2017,8,Nou Barris,55,Ciutat Meridiana,180,8112,..,3
2017,8,Nou Barris,55,Ciutat Meridiana,180,8113,18,1
2017,8,Nou Barris,55,Ciutat Meridiana,180,8114,12,1
2017,8,Nou Barris,55,Ciutat Meridiana,180,8115,12,1
2017,8,Nou Barris,56,Vallbona,181,8116,25,1
2017,8,Nou Barris,56,Vallbona,181,8116,..,3
2017,9,Sant Andreu,57,la Trinitat Vella,182,9001,15,1
2017,9,Sant Andreu,57,la Trinitat Vella,182,9002,14,1
2017,9,Sant Andreu,57,la Trinitat Vella,182,9002,..,3
2017,9,Sant Andreu,57,la Trinitat Vella,182,9003,15,1
2017,9,Sant Andreu,57,la Trinitat Vella,182,9004,6,1
2017,9,Sant Andreu,57,la Trinitat Vella,182,9005,7,1
2017,9,Sant Andreu,58,Baró de Viver,183,9006,10,1
2017,9,Sant Andreu,58,Baró de Viver,183,9007,12,1
2017,9,Sant Andreu,59,el Bon Pastor,184,9009,20,1
2017,9,Sant Andreu,59,el Bon Pastor,184,9009,..,3
2017,9,Sant Andreu,59,el Bon Pastor,185,9010,22,1
2017,9,Sant Andreu,59,el Bon Pastor,185,9011,26,1
2017,9,Sant Andreu,59,el Bon Pastor,185,9013,18,1
2017,9,Sant Andreu,59,el Bon Pastor,185,9014,18,1
2017,9,Sant Andreu,59,el Bon Pastor,185,9015,21,1
2017,9,Sant Andreu,60,Sant Andreu,186,9016,8,1
2017,9,Sant Andreu,60,Sant Andreu,186,9017,14,1
2017,9,Sant Andreu,60,Sant Andreu,186,9018,20,1
2017,9,Sant Andreu,60,Sant Andreu,186,9019,14,1
2017,9,Sant Andreu,60,Sant Andreu,186,9020,19,1
2017,9,Sant Andreu,60,Sant Andreu,186,9021,10,1
2017,9,Sant Andreu,60,Sant Andreu,186,9022,17,1
2017,9,Sant Andreu,60,Sant Andreu,186,9023,5,1
2017,9,Sant Andreu,60,Sant Andreu,187,9024,18,1
2017,9,Sant Andreu,60,Sant Andreu,187,9025,8,1
2017,9,Sant Andreu,60,Sant Andreu,187,9026,8,1
2017,9,Sant Andreu,60,Sant Andreu,187,9027,..,1
2017,9,Sant Andreu,60,Sant Andreu,188,9028,5,1
2017,9,Sant Andreu,60,Sant Andreu,188,9029,8,1
2017,9,Sant Andreu,60,Sant Andreu,188,9030,9,1
2017,9,Sant Andreu,60,Sant Andreu,188,9031,9,1
2017,9,Sant Andreu,60,Sant Andreu,189,9032,14,1
2017,9,Sant Andreu,60,Sant Andreu,189,9033,22,1
2017,9,Sant Andreu,60,Sant Andreu,189,9033,..,3
2017,9,Sant Andreu,60,Sant Andreu,190,9034,16,1
2017,9,Sant Andreu,60,Sant Andreu,190,9035,14,1
2017,9,Sant Andreu,60,Sant Andreu,190,9036,11,1
2017,9,Sant Andreu,60,Sant Andreu,190,9037,12,1
2017,9,Sant Andreu,60,Sant Andreu,190,9038,14,1
2017,9,Sant Andreu,60,Sant Andreu,190,9039,7,1
2017,9,Sant Andreu,60,Sant Andreu,190,9039,..,3
2017,9,Sant Andreu,60,Sant Andreu,191,9040,29,1
2017,9,Sant Andreu,60,Sant Andreu,191,9041,12,1
2017,9,Sant Andreu,60,Sant Andreu,191,9042,12,1
2017,9,Sant Andreu,60,Sant Andreu,191,9043,17,1
2017,9,Sant Andreu,60,Sant Andreu,191,9044,11,1
2017,9,Sant Andreu,60,Sant Andreu,191,9045,12,1
2017,9,Sant Andreu,60,Sant Andreu,192,9046,12,1
2017,9,Sant Andreu,60,Sant Andreu,192,9047,21,1
2017,9,Sant Andreu,60,Sant Andreu,192,9048,14,1
2017,9,Sant Andreu,60,Sant Andreu,192,9048,..,3
2017,9,Sant Andreu,60,Sant Andreu,192,9049,14,1
2017,9,Sant Andreu,60,Sant Andreu,192,9050,19,1
2017,9,Sant Andreu,60,Sant Andreu,192,9051,12,1
2017,9,Sant Andreu,60,Sant Andreu,192,9052,13,1
2017,9,Sant Andreu,60,Sant Andreu,192,9053,17,1
2017,9,Sant Andreu,60,Sant Andreu,192,9054,11,1
2017,9,Sant Andreu,61,la Sagrera,193,9055,9,1
2017,9,Sant Andreu,61,la Sagrera,193,9056,14,1
2017,9,Sant Andreu,61,la Sagrera,193,9057,20,1
2017,9,Sant Andreu,61,la Sagrera,193,9057,..,2
2017,9,Sant Andreu,61,la Sagrera,193,9058,7,1
2017,9,Sant Andreu,61,la Sagrera,193,9059,17,1
2017,9,Sant Andreu,61,la Sagrera,193,9060,14,1
2017,9,Sant Andreu,61,la Sagrera,193,9156,11,1
2017,9,Sant Andreu,61,la Sagrera,194,9061,20,1
2017,9,Sant Andreu,61,la Sagrera,194,9062,7,1
2017,9,Sant Andreu,61,la Sagrera,195,9063,8,1
2017,9,Sant Andreu,61,la Sagrera,195,9064,6,1
2017,9,Sant Andreu,61,la Sagrera,195,9065,15,1
2017,9,Sant Andreu,61,la Sagrera,195,9066,8,1
2017,9,Sant Andreu,61,la Sagrera,195,9066,..,3
2017,9,Sant Andreu,61,la Sagrera,195,9067,18,1
2017,9,Sant Andreu,61,la Sagrera,196,9068,7,1
2017,9,Sant Andreu,61,la Sagrera,196,9069,13,1
2017,9,Sant Andreu,61,la Sagrera,196,9070,12,1
2017,9,Sant Andreu,61,la Sagrera,196,9071,16,1
2017,9,Sant Andreu,61,la Sagrera,196,9072,14,1
2017,9,Sant Andreu,61,la Sagrera,196,9072,..,3
2017,9,Sant Andreu,61,la Sagrera,196,9073,15,1
2017,9,Sant Andreu,62,el Congrés i els Indians,197,9074,22,1
2017,9,Sant Andreu,62,el Congrés i els Indians,197,9075,12,1
2017,9,Sant Andreu,62,el Congrés i els Indians,197,9076,15,1
2017,9,Sant Andreu,62,el Congrés i els Indians,197,9077,26,1
2017,9,Sant Andreu,62,el Congrés i els Indians,198,9078,17,1
2017,9,Sant Andreu,62,el Congrés i els Indians,198,9079,10,1
2017,9,Sant Andreu,62,el Congrés i els Indians,198,9080,12,1
2017,9,Sant Andreu,62,el Congrés i els Indians,198,9081,18,1
2017,9,Sant Andreu,62,el Congrés i els Indians,198,9082,18,1
2017,9,Sant Andreu,62,el Congrés i els Indians,198,9082,..,3
2017,9,Sant Andreu,63,Navas,199,9083,23,1
2017,9,Sant Andreu,63,Navas,199,9083,..,3
2017,9,Sant Andreu,63,Navas,199,9084,10,1
2017,9,Sant Andreu,63,Navas,199,9085,12,1
2017,9,Sant Andreu,63,Navas,199,9086,8,1
2017,9,Sant Andreu,63,Navas,199,9087,15,1
2017,9,Sant Andreu,63,Navas,199,9088,24,1
2017,9,Sant Andreu,63,Navas,199,9089,25,1
2017,9,Sant Andreu,63,Navas,200,9090,18,1
2017,9,Sant Andreu,63,Navas,200,9091,8,1
2017,9,Sant Andreu,63,Navas,200,9092,14,1
2017,9,Sant Andreu,63,Navas,200,9093,14,1
2017,9,Sant Andreu,63,Navas,200,9094,11,1
2017,9,Sant Andreu,63,Navas,200,9094,..,3
2017,9,Sant Andreu,63,Navas,200,9095,23,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10001,17,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10002,12,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10003,14,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10004,12,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,201,10005,14,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10006,22,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,13,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10007,..,3
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10008,11,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10009,16,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10010,19,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,202,10011,5,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10012,16,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10013,11,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,16,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10014,..,3
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10015,16,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10016,6,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10017,11,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,203,10018,8,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10019,21,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10020,13,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,9,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10021,..,3
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10022,10,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10023,11,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10024,16,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,20,1
2017,10,Sant Martí,64,el Camp de l'Arpa del Clot,204,10025,..,3
2017,10,Sant Martí,65,el Clot,205,10026,11,1
2017,10,Sant Martí,65,el Clot,205,10027,8,1
2017,10,Sant Martí,65,el Clot,205,10028,12,1
2017,10,Sant Martí,65,el Clot,205,10029,8,1
2017,10,Sant Martí,65,el Clot,205,10030,17,1
2017,10,Sant Martí,65,el Clot,205,10031,15,1
2017,10,Sant Martí,65,el Clot,206,10032,9,1
2017,10,Sant Martí,65,el Clot,206,10033,9,1
2017,10,Sant Martí,65,el Clot,206,10034,26,1
2017,10,Sant Martí,65,el Clot,206,10034,..,3
2017,10,Sant Martí,65,el Clot,206,10035,15,1
2017,10,Sant Martí,65,el Clot,206,10036,10,1
2017,10,Sant Martí,65,el Clot,206,10037,18,1
2017,10,Sant Martí,65,el Clot,206,10037,..,3
2017,10,Sant Martí,65,el Clot,206,10234,18,1
2017,10,Sant Martí,65,el Clot,207,10038,6,1
2017,10,Sant Martí,65,el Clot,207,10039,17,1
2017,10,Sant Martí,65,el Clot,207,10040,16,1
2017,10,Sant Martí,65,el Clot,207,10040,..,3
2017,10,Sant Martí,65,el Clot,207,10041,14,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10042,12,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,6,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,208,10043,..,2
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10044,11,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10045,11,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10046,8,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10047,15,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,11,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10048,..,3
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10049,9,1
2017,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,209,10050,19,1
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10051,..,1
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,5,1
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10052,..,3
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10053,10,1
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,210,10054,7,1
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,12,1
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,..,2
2017,10,Sant Martí,67,la Vila Olímpica del Poblenou,211,10055,..,3
2017,10,Sant Martí,68,el Poblenou,212,10056,11,1
2017,10,Sant Martí,68,el Poblenou,212,10057,9,1
2017,10,Sant Martí,68,el Poblenou,212,10057,..,2
2017,10,Sant Martí,68,el Poblenou,212,10058,17,1
2017,10,Sant Martí,68,el Poblenou,213,10059,19,1
2017,10,Sant Martí,68,el Poblenou,213,10059,..,3
2017,10,Sant Martí,68,el Poblenou,213,10060,9,1
2017,10,Sant Martí,68,el Poblenou,213,10061,14,1
2017,10,Sant Martí,68,el Poblenou,213,10062,11,1
2017,10,Sant Martí,68,el Poblenou,214,10063,25,1
2017,10,Sant Martí,68,el Poblenou,214,10063,..,3
2017,10,Sant Martí,68,el Poblenou,214,10064,14,1
2017,10,Sant Martí,68,el Poblenou,214,10065,11,1
2017,10,Sant Martí,68,el Poblenou,214,10066,15,1
2017,10,Sant Martí,68,el Poblenou,214,10067,15,1
2017,10,Sant Martí,68,el Poblenou,214,10067,..,3
2017,10,Sant Martí,68,el Poblenou,214,10068,9,1
2017,10,Sant Martí,68,el Poblenou,215,10069,17,1
2017,10,Sant Martí,68,el Poblenou,215,10069,..,3
2017,10,Sant Martí,68,el Poblenou,215,10070,14,1
2017,10,Sant Martí,68,el Poblenou,215,10070,..,2
2017,10,Sant Martí,68,el Poblenou,215,10071,6,1
2017,10,Sant Martí,68,el Poblenou,215,10072,17,1
2017,10,Sant Martí,68,el Poblenou,215,10072,..,3
2017,10,Sant Martí,68,el Poblenou,215,10073,18,1
2017,10,Sant Martí,68,el Poblenou,215,10074,16,1
2017,10,Sant Martí,68,el Poblenou,215,10075,15,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,..,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10076,..,3
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10235,9,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,216,10236,25,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,6,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10077,..,3
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10078,6,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,217,10079,16,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,5,1
2017,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,218,10080,..,2
2017,10,Sant Martí,70,el Besòs i el Maresme,219,10081,16,1
2017,10,Sant Martí,70,el Besòs i el Maresme,219,10082,15,1
2017,10,Sant Martí,70,el Besòs i el Maresme,219,10083,13,1
2017,10,Sant Martí,70,el Besòs i el Maresme,219,10083,..,3
2017,10,Sant Martí,70,el Besòs i el Maresme,219,10084,9,1
2017,10,Sant Martí,70,el Besòs i el Maresme,220,10085,15,1
2017,10,Sant Martí,70,el Besòs i el Maresme,220,10086,19,1
2017,10,Sant Martí,70,el Besòs i el Maresme,220,10087,15,1
2017,10,Sant Martí,70,el Besòs i el Maresme,220,10088,13,1
2017,10,Sant Martí,70,el Besòs i el Maresme,221,10089,18,1
2017,10,Sant Martí,70,el Besòs i el Maresme,221,10089,..,2
2017,10,Sant Martí,70,el Besòs i el Maresme,222,10090,15,1
2017,10,Sant Martí,70,el Besòs i el Maresme,222,10091,17,1
2017,10,Sant Martí,70,el Besòs i el Maresme,222,10091,..,3
2017,10,Sant Martí,70,el Besòs i el Maresme,222,10092,10,1
2017,10,Sant Martí,70,el Besòs i el Maresme,222,10093,8,1
2017,10,Sant Martí,71,Provençals del Poblenou,223,10094,15,1
2017,10,Sant Martí,71,Provençals del Poblenou,223,10094,..,3
2017,10,Sant Martí,71,Provençals del Poblenou,223,10095,12,1
2017,10,Sant Martí,71,Provençals del Poblenou,224,10096,9,1
2017,10,Sant Martí,71,Provençals del Poblenou,224,10097,16,1
2017,10,Sant Martí,71,Provençals del Poblenou,224,10097,..,3
2017,10,Sant Martí,71,Provençals del Poblenou,224,10098,10,1
2017,10,Sant Martí,71,Provençals del Poblenou,224,10099,..,1
2017,10,Sant Martí,71,Provençals del Poblenou,224,10099,..,3
2017,10,Sant Martí,71,Provençals del Poblenou,224,10100,27,1
2017,10,Sant Martí,71,Provençals del Poblenou,225,10101,8,1
2017,10,Sant Martí,71,Provençals del Poblenou,225,10101,..,3
2017,10,Sant Martí,71,Provençals del Poblenou,225,10102,28,1
2017,10,Sant Martí,71,Provençals del Poblenou,225,10102,..,3
2017,10,Sant Martí,71,Provençals del Poblenou,225,10103,25,1
2017,10,Sant Martí,71,Provençals del Poblenou,225,10104,11,1
2017,10,Sant Martí,71,Provençals del Poblenou,225,10237,13,1
2017,10,Sant Martí,72,Sant Martí de Provençals,226,10105,14,1
2017,10,Sant Martí,72,Sant Martí de Provençals,226,10106,10,1
2017,10,Sant Martí,72,Sant Martí de Provençals,226,10107,8,1
2017,10,Sant Martí,72,Sant Martí de Provençals,226,10108,13,1
2017,10,Sant Martí,72,Sant Martí de Provençals,226,10109,12,1
2017,10,Sant Martí,72,Sant Martí de Provençals,226,10110,23,1
2017,10,Sant Martí,72,Sant Martí de Provençals,227,10111,16,1
2017,10,Sant Martí,72,Sant Martí de Provençals,227,10112,14,1
2017,10,Sant Martí,72,Sant Martí de Provençals,227,10113,19,1
2017,10,Sant Martí,72,Sant Martí de Provençals,227,10114,25,1
2017,10,Sant Martí,72,Sant Martí de Provençals,228,10115,19,1
2017,10,Sant Martí,72,Sant Martí de Provençals,228,10116,17,1
2017,10,Sant Martí,72,Sant Martí de Provençals,228,10117,18,1
2017,10,Sant Martí,72,Sant Martí de Provençals,228,10118,13,1
2017,10,Sant Martí,72,Sant Martí de Provençals,228,10119,19,1
2017,10,Sant Martí,72,Sant Martí de Provençals,229,10120,18,1
2017,10,Sant Martí,72,Sant Martí de Provençals,229,10121,17,1
2017,10,Sant Martí,72,Sant Martí de Provençals,229,10121,..,3
2017,10,Sant Martí,72,Sant Martí de Provençals,229,10122,14,1
2017,10,Sant Martí,73,la Verneda i la Pau,230,10123,13,1
2017,10,Sant Martí,73,la Verneda i la Pau,230,10124,..,1
2017,10,Sant Martí,73,la Verneda i la Pau,230,10124,..,3
2017,10,Sant Martí,73,la Verneda i la Pau,230,10125,10,1
2017,10,Sant Martí,73,la Verneda i la Pau,230,10126,13,1
2017,10,Sant Martí,73,la Verneda i la Pau,230,10127,9,1
2017,10,Sant Martí,73,la Verneda i la Pau,230,10128,19,1
2017,10,Sant Martí,73,la Verneda i la Pau,230,10129,7,1
2017,10,Sant Martí,73,la Verneda i la Pau,231,10130,15,1
2017,10,Sant Martí,73,la Verneda i la Pau,231,10131,22,1
2017,10,Sant Martí,73,la Verneda i la Pau,231,10132,13,1
2017,10,Sant Martí,73,la Verneda i la Pau,231,10133,20,1
2017,10,Sant Martí,73,la Verneda i la Pau,231,10134,37,1
2017,10,Sant Martí,73,la Verneda i la Pau,231,10135,14,1
2017,10,Sant Martí,73,la Verneda i la Pau,232,10136,16,1
2017,10,Sant Martí,73,la Verneda i la Pau,232,10137,17,1
2017,10,Sant Martí,73,la Verneda i la Pau,232,10138,10,1
2017,10,Sant Martí,73,la Verneda i la Pau,232,10139,15,1
2017,10,Sant Martí,73,la Verneda i la Pau,233,10140,21,1
2017,10,Sant Martí,73,la Verneda i la Pau,233,10141,28,1
2017,10,Sant Martí,73,la Verneda i la Pau,233,10142,18,1
2017,10,Sant Martí,73,la Verneda i la Pau,233,10143,17,1
2017,10,Sant Martí,73,la Verneda i la Pau,233,10143,..,3
