Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2019-01-01,1,Ciutat Vella,1,el Raval,8,1021,1049,1
2019-01-01,1,Ciutat Vella,1,el Raval,8,1021,1069,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,668,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,630,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1079,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1052,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,635,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,666,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1460,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,3871,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,846,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,800,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,990,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,933,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,744,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,713,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1235,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1263,2
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,733,1
2019-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,862,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,900,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,944,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,548,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,619,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,498,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,457,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,638,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,682,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,648,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,557,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,751,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,680,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,666,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,834,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,653,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,662,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,564,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,538,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,744,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,787,2
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,969,1
2019-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,834,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,827,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,848,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,773,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,682,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,999,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,974,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,892,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,940,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,889,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,853,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1078,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1025,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,841,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,759,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,789,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,793,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,904,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,919,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1236,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1625,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,964,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,877,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,647,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,675,2
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,701,1
2019-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,660,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2001,677,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2001,632,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2002,1348,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2002,1487,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2003,705,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2003,548,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2004,766,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2004,734,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2005,1114,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2005,930,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2006,875,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2006,813,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2007,736,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2007,572,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2008,1054,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2008,889,2
2019-01-01,2,Eixample,5,el Fort Pienc,20,2009,955,1
2019-01-01,2,Eixample,5,el Fort Pienc,20,2009,839,2
2019-01-01,2,Eixample,5,el Fort Pienc,21,2010,641,1
2019-01-01,2,Eixample,5,el Fort Pienc,21,2010,554,2
2019-01-01,2,Eixample,5,el Fort Pienc,21,2011,554,1
2019-01-01,2,Eixample,5,el Fort Pienc,21,2011,548,2
2019-01-01,2,Eixample,5,el Fort Pienc,21,2012,797,1
2019-01-01,2,Eixample,5,el Fort Pienc,21,2012,739,2
2019-01-01,2,Eixample,5,el Fort Pienc,21,2013,593,1
2019-01-01,2,Eixample,5,el Fort Pienc,21,2013,563,2
2019-01-01,2,Eixample,5,el Fort Pienc,22,2014,699,1
2019-01-01,2,Eixample,5,el Fort Pienc,22,2014,675,2
2019-01-01,2,Eixample,5,el Fort Pienc,22,2015,809,1
2019-01-01,2,Eixample,5,el Fort Pienc,22,2015,752,2
2019-01-01,2,Eixample,5,el Fort Pienc,22,2016,1035,1
2019-01-01,2,Eixample,5,el Fort Pienc,22,2016,851,2
2019-01-01,2,Eixample,5,el Fort Pienc,22,2017,1074,1
2019-01-01,2,Eixample,5,el Fort Pienc,22,2017,920,2
2019-01-01,2,Eixample,5,el Fort Pienc,22,2018,977,1
2019-01-01,2,Eixample,5,el Fort Pienc,22,2018,877,2
2019-01-01,2,Eixample,5,el Fort Pienc,22,2019,1025,1
2019-01-01,2,Eixample,5,el Fort Pienc,22,2019,912,2
2019-01-01,2,Eixample,5,el Fort Pienc,22,2020,782,1
2019-01-01,2,Eixample,5,el Fort Pienc,22,2020,687,2
2019-01-01,2,Eixample,6,la Sagrada Família,23,2021,826,1
2019-01-01,2,Eixample,6,la Sagrada Família,23,2021,692,2
2019-01-01,2,Eixample,6,la Sagrada Família,23,2022,668,1
2019-01-01,2,Eixample,6,la Sagrada Família,23,2022,620,2
2019-01-01,2,Eixample,6,la Sagrada Família,23,2023,594,1
2019-01-01,2,Eixample,6,la Sagrada Família,23,2023,500,2
2019-01-01,2,Eixample,6,la Sagrada Família,23,2024,630,1
2019-01-01,2,Eixample,6,la Sagrada Família,23,2024,508,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2025,608,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2025,557,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2026,1174,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2026,991,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2027,1095,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2027,908,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2028,1131,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2028,971,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2029,706,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2029,597,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2030,707,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2030,628,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2031,584,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2031,490,2
2019-01-01,2,Eixample,6,la Sagrada Família,24,2032,684,1
2019-01-01,2,Eixample,6,la Sagrada Família,24,2032,519,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2033,654,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2033,533,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2034,696,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2034,555,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2035,727,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2035,608,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2036,675,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2036,546,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2037,643,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2037,578,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2038,820,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2038,756,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2039,968,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2039,763,2
2019-01-01,2,Eixample,6,la Sagrada Família,25,2040,869,1
2019-01-01,2,Eixample,6,la Sagrada Família,25,2040,775,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2041,916,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2041,753,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2042,876,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2042,738,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2043,772,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2043,662,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2044,691,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2044,549,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2045,628,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2045,537,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2046,1031,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2046,883,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2047,1045,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2047,904,2
2019-01-01,2,Eixample,6,la Sagrada Família,26,2048,726,1
2019-01-01,2,Eixample,6,la Sagrada Família,26,2048,570,2
2019-01-01,2,Eixample,6,la Sagrada Família,27,2049,1152,1
2019-01-01,2,Eixample,6,la Sagrada Família,27,2049,969,2
2019-01-01,2,Eixample,6,la Sagrada Família,27,2050,883,1
2019-01-01,2,Eixample,6,la Sagrada Família,27,2050,725,2
2019-01-01,2,Eixample,6,la Sagrada Família,27,2051,984,1
2019-01-01,2,Eixample,6,la Sagrada Família,27,2051,889,2
2019-01-01,2,Eixample,6,la Sagrada Família,27,2052,982,1
2019-01-01,2,Eixample,6,la Sagrada Família,27,2052,841,2
2019-01-01,2,Eixample,6,la Sagrada Família,27,2053,981,1
2019-01-01,2,Eixample,6,la Sagrada Família,27,2053,821,2
2019-01-01,2,Eixample,6,la Sagrada Família,27,2054,1004,1
2019-01-01,2,Eixample,6,la Sagrada Família,27,2054,851,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,971,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,859,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,826,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,647,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,709,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,596,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,752,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,636,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,948,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,732,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,970,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,786,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,751,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,616,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,810,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,730,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,738,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,494,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,708,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,627,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1008,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,917,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,961,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,855,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,904,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,792,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,881,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,777,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,733,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,657,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,695,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,595,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,895,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,817,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,620,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,596,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,907,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,787,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,633,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,620,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,673,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,622,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,867,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,800,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,795,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,829,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,762,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,629,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,687,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,645,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,762,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,731,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1125,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,961,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,480,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,413,2
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,1007,1
2019-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,845,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1170,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,938,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,796,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,664,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,792,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,656,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,806,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,657,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,888,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,783,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,1005,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,900,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,901,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,803,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,961,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,951,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,1035,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,1355,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,862,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,775,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,796,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,715,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,792,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,731,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,745,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,681,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,577,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,528,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,860,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,676,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,851,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,742,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,726,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,623,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1193,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1043,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,760,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,604,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,878,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,763,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,621,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,527,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1188,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,948,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,774,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,664,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,898,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,742,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,908,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,717,2
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1129,1
2019-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,941,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1036,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,909,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,1021,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,860,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,721,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,617,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1204,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,1053,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,940,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,757,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,746,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,613,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,562,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,470,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,659,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,530,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,818,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,676,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,670,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,592,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,613,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,577,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,673,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,581,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,593,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,487,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,594,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,573,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,590,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,489,2
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,956,1
2019-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,764,2
