"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Index_Gini"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,"37.5"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,"35.4"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,"34.7"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,"35.5"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,"36.9"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,"32.4"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,"36.9"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,"36.6"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,"35.5"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,"33.9"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,"36.0"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,"37.2"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,"34.1"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,"37.6"
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,"36.4"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,"36.0"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,"37.0"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,"31.8"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,"35.6"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,"34.5"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,"34.9"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,"30.5"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,"32.1"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,"37.2"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,"29.9"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,"32.0"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,"33.9"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,"34.3"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,"32.7"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,"31.2"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,"34.4"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,"31.6"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,"34.4"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,"34.5"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,"34.3"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,"31.7"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,"34.1"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,"35.4"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,"27.1"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,"32.3"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,"32.5"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,"32.8"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,"35.2"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,"33.9"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,"33.5"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,"32.7"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,"35.1"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,"36.3"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,"35.0"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,"38.5"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,"38.6"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,"33.8"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,"34.4"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,"33.8"
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,"36.2"
2019,2,"Eixample",10,"Sant Antoni",150,"35.3"
2019,2,"Eixample",10,"Sant Antoni",151,"33.3"
2019,2,"Eixample",10,"Sant Antoni",152,"33.4"
2019,2,"Eixample",10,"Sant Antoni",153,"30.3"
2019,2,"Eixample",10,"Sant Antoni",154,"34.8"
2019,2,"Eixample",10,"Sant Antoni",155,"31.8"
2019,2,"Eixample",10,"Sant Antoni",156,"32.2"
2019,2,"Eixample",10,"Sant Antoni",157,"33.2"
2019,2,"Eixample",10,"Sant Antoni",158,"32.2"
2019,2,"Eixample",10,"Sant Antoni",159,"33.8"
2019,2,"Eixample",10,"Sant Antoni",160,"34.7"
2019,2,"Eixample",10,"Sant Antoni",161,"32.9"
2019,2,"Eixample",10,"Sant Antoni",162,"34.0"
2019,2,"Eixample",10,"Sant Antoni",163,"33.1"
2019,2,"Eixample",10,"Sant Antoni",164,"38.4"
2019,2,"Eixample",10,"Sant Antoni",165,"34.8"
2019,2,"Eixample",10,"Sant Antoni",166,"34.7"
2019,2,"Eixample",10,"Sant Antoni",167,"33.2"
2019,2,"Eixample",10,"Sant Antoni",168,"35.5"
2019,2,"Eixample",10,"Sant Antoni",169,"32.6"
2019,2,"Eixample",10,"Sant Antoni",170,"33.6"
2019,2,"Eixample",10,"Sant Antoni",171,"35.9"
2019,2,"Eixample",10,"Sant Antoni",172,"33.1"
2019,2,"Eixample",10,"Sant Antoni",173,"34.4"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",1,"31.6"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",2,"32.1"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",3,"34.9"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",4,"31.9"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",5,"32.3"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",6,"32.9"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",7,"33.0"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",8,"35.3"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",9,"31.4"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",10,"34.5"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",11,"33.3"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",12,"34.5"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",13,"32.7"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",14,"32.6"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",15,"35.3"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",16,"36.3"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",17,"33.5"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",18,"33.1"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",19,"33.7"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",20,"31.3"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",21,"31.9"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",22,"33.5"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",23,"32.9"
2019,3,"Sants-Montjuïc",11,"el Poble Sec",24,"34.8"
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,"29.2"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",26,"24.5"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",27,"28.9"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",28,"33.3"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",29,"25.4"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",30,"27.2"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",31,"27.0"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",32,"30.3"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",33,"29.3"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",34,"28.0"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",35,"27.9"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",36,"29.8"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",37,"26.1"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",38,"28.4"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",39,"30.7"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,"29.6"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,"30.9"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,"34.0"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,"32.1"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,"34.9"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,"29.7"
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,"30.4"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",47,"33.5"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",48,"30.7"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",49,"35.3"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",50,"32.4"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",51,"35.2"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",52,"35.3"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",53,"34.2"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",54,"32.5"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",55,"31.3"
2019,3,"Sants-Montjuïc",15,"Hostafrancs",56,"30.3"
2019,3,"Sants-Montjuïc",16,"la Bordeta",57,"30.7"
2019,3,"Sants-Montjuïc",16,"la Bordeta",58,"31.3"
2019,3,"Sants-Montjuïc",16,"la Bordeta",59,"29.4"
2019,3,"Sants-Montjuïc",16,"la Bordeta",60,"29.6"
2019,3,"Sants-Montjuïc",16,"la Bordeta",61,"30.2"
2019,3,"Sants-Montjuïc",16,"la Bordeta",62,"28.3"
2019,3,"Sants-Montjuïc",16,"la Bordeta",63,"29.8"
2019,3,"Sants-Montjuïc",16,"la Bordeta",64,"28.5"
2019,3,"Sants-Montjuïc",16,"la Bordeta",65,"27.5"
2019,3,"Sants-Montjuïc",16,"la Bordeta",66,"29.6"
2019,3,"Sants-Montjuïc",16,"la Bordeta",67,"28.9"
2019,3,"Sants-Montjuïc",16,"la Bordeta",68,"28.9"
2019,3,"Sants-Montjuïc",16,"la Bordeta",69,"28.7"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",70,"29.6"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",71,"31.7"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",72,"32.2"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",73,"31.6"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",74,"30.7"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",75,"33.0"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",76,"29.1"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",77,"29.1"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",78,"32.6"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",79,"33.3"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",80,"33.6"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",81,"31.4"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",82,"35.3"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",83,"31.4"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",84,"27.5"
2019,3,"Sants-Montjuïc",17,"Sants - Badal",85,"32.7"
2019,3,"Sants-Montjuïc",18,"Sants",86,"29.6"
2019,3,"Sants-Montjuïc",18,"Sants",87,"33.2"
2019,3,"Sants-Montjuïc",18,"Sants",88,"30.8"
2019,3,"Sants-Montjuïc",18,"Sants",89,"28.3"
2019,3,"Sants-Montjuïc",18,"Sants",90,"31.4"
2019,3,"Sants-Montjuïc",18,"Sants",91,"35.0"
2019,3,"Sants-Montjuïc",18,"Sants",92,"34.4"
2019,3,"Sants-Montjuïc",18,"Sants",93,"31.5"
2019,3,"Sants-Montjuïc",18,"Sants",94,"30.2"
2019,3,"Sants-Montjuïc",18,"Sants",95,"32.9"
2019,3,"Sants-Montjuïc",18,"Sants",96,"35.3"
2019,3,"Sants-Montjuïc",18,"Sants",97,"33.7"
2019,3,"Sants-Montjuïc",18,"Sants",98,"33.2"
2019,3,"Sants-Montjuïc",18,"Sants",99,"32.9"
2019,3,"Sants-Montjuïc",18,"Sants",100,"33.9"
2019,3,"Sants-Montjuïc",18,"Sants",101,"30.8"
2019,3,"Sants-Montjuïc",18,"Sants",102,"29.9"
2019,3,"Sants-Montjuïc",18,"Sants",103,"28.9"
2019,3,"Sants-Montjuïc",18,"Sants",104,"33.7"
2019,3,"Sants-Montjuïc",18,"Sants",105,"28.4"
2019,3,"Sants-Montjuïc",18,"Sants",106,"33.5"
2019,3,"Sants-Montjuïc",18,"Sants",107,"31.2"
2019,3,"Sants-Montjuïc",18,"Sants",108,"34.3"
2019,3,"Sants-Montjuïc",18,"Sants",109,"32.0"
2019,3,"Sants-Montjuïc",18,"Sants",110,"32.1"
2019,3,"Sants-Montjuïc",18,"Sants",111,"31.1"
2019,3,"Sants-Montjuïc",18,"Sants",112,"33.5"
2019,3,"Sants-Montjuïc",18,"Sants",113,"35.4"
2019,3,"Sants-Montjuïc",18,"Sants",114,"31.4"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",211,"28.3"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",212,"30.9"
2019,3,"Sants-Montjuïc",13,"la Marina de Port",213,"30.6"
2019,4,"Les Corts",19,"les Corts",1,"34.5"
2019,4,"Les Corts",19,"les Corts",2,"31.6"
2019,4,"Les Corts",19,"les Corts",3,"31.9"
2019,4,"Les Corts",19,"les Corts",4,"31.7"
2019,4,"Les Corts",19,"les Corts",5,"31.3"
2019,4,"Les Corts",19,"les Corts",6,"32.2"
2019,4,"Les Corts",19,"les Corts",7,"32.6"
2019,4,"Les Corts",19,"les Corts",8,"30.4"
2019,4,"Les Corts",19,"les Corts",9,"33.7"
2019,4,"Les Corts",19,"les Corts",10,"33.8"
2019,4,"Les Corts",19,"les Corts",11,"32.5"
2019,4,"Les Corts",19,"les Corts",12,"29.4"
2019,4,"Les Corts",19,"les Corts",13,"33.7"
2019,4,"Les Corts",19,"les Corts",14,"43.2"
2019,4,"Les Corts",19,"les Corts",15,"31.0"
2019,4,"Les Corts",19,"les Corts",16,"32.9"
2019,4,"Les Corts",19,"les Corts",17,"34.4"
2019,4,"Les Corts",19,"les Corts",18,"35.4"
2019,4,"Les Corts",19,"les Corts",19,"43.7"
2019,4,"Les Corts",19,"les Corts",20,"37.0"
2019,4,"Les Corts",19,"les Corts",21,"36.8"
2019,4,"Les Corts",19,"les Corts",22,"34.9"
2019,4,"Les Corts",19,"les Corts",23,"38.6"
2019,4,"Les Corts",19,"les Corts",24,"35.7"
2019,4,"Les Corts",19,"les Corts",25,"34.9"
2019,4,"Les Corts",19,"les Corts",26,"33.9"
2019,4,"Les Corts",19,"les Corts",27,"37.1"
2019,4,"Les Corts",19,"les Corts",28,"28.2"
2019,4,"Les Corts",19,"les Corts",29,"34.3"
2019,4,"Les Corts",19,"les Corts",30,"32.8"
2019,4,"Les Corts",19,"les Corts",31,"35.6"
2019,4,"Les Corts",19,"les Corts",32,"28.9"
2019,4,"Les Corts",19,"les Corts",33,"31.4"
2019,4,"Les Corts",19,"les Corts",34,"28.1"
2019,4,"Les Corts",19,"les Corts",35,"28.1"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,"32.1"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,"31.4"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,"30.4"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,"32.5"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,"32.0"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,"33.1"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,"31.1"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,"28.6"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,"30.9"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,"29.2"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,"33.2"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,"33.1"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,"30.5"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,"34.9"
2019,4,"Les Corts",21,"Pedralbes",50,"40.6"
2019,4,"Les Corts",21,"Pedralbes",51,"35.5"
2019,4,"Les Corts",21,"Pedralbes",52,"39.7"
2019,4,"Les Corts",21,"Pedralbes",53,"37.3"
2019,4,"Les Corts",21,"Pedralbes",54,"39.6"
2019,4,"Les Corts",21,"Pedralbes",55,"45.2"
2019,4,"Les Corts",21,"Pedralbes",56,"45.2"
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,"33.4"
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,"32.2"
